timestamp,run_id,epoch,loss,lr,epoch_time_s
2026-03-06T08:00:40.019584,20260306_075856,10,0.01113851,0.00079410,10.70
2026-03-06T08:00:50.052024,20260306_075856,11,0.01110718,0.00078126,8.77
2026-03-06T08:01:00.486463,20260306_075856,12,0.01107464,0.00076815,10.43
2026-03-06T08:01:12.086057,20260306_075856,13,0.01103824,0.00075477,11.59
2026-03-06T08:01:22.322924,20260306_075856,14,0.01101235,0.00074114,10.24
2026-03-06T08:01:32.003052,20260306_075856,15,0.01107605,0.00072727,9.68
2026-03-06T08:01:42.500952,20260306_075856,16,0.01099292,0.00071318,10.50
2026-03-06T08:01:52.742193,20260306_075856,17,0.01093250,0.00069888,10.24
2026-03-06T08:02:03.082908,20260306_075856,18,0.01088106,0.00068438,10.33
2026-03-06T08:02:14.005290,20260306_075856,19,0.01088890,0.00066970,10.92
2026-03-06T08:02:24.111591,20260306_075856,20,0.01084374,0.00065485,10.11
2026-03-06T08:02:34.653622,20260306_075856,21,0.01080642,0.00063986,9.73
2026-03-06T08:02:44.324840,20260306_075856,22,0.01076656,0.00062472,9.66
2026-03-06T08:02:54.343143,20260306_075856,23,0.01075118,0.00060946,10.02
2026-03-06T08:03:03.961106,20260306_075856,24,0.01073370,0.00059410,9.62
2026-03-06T08:03:14.672761,20260306_075856,25,0.01070648,0.00057864,10.71
2026-03-06T08:03:26.189646,20260306_075856,26,0.01067957,0.00056310,11.52
2026-03-06T08:03:35.962781,20260306_075856,27,0.01065764,0.00054751,9.76
2026-03-06T08:03:45.307128,20260306_075856,28,0.01063696,0.00053186,9.34
2026-03-06T08:03:55.524999,20260306_075856,29,0.01062115,0.00051619,10.22
2026-03-06T08:04:07.333134,20260306_075856,30,0.01060253,0.00050050,11.81
2026-03-06T08:04:17.909991,20260306_075856,31,0.01059210,0.00048481,9.51
2026-03-06T08:04:27.934031,20260306_075856,32,0.01056674,0.00046914,10.02
2026-03-06T08:04:38.199320,20260306_075856,33,0.01053362,0.00045349,10.25
2026-03-06T08:04:48.271104,20260306_075856,34,0.01051576,0.00043790,10.07
2026-03-06T08:05:01.835315,20260306_075856,35,0.01051516,0.00042236,13.56
2026-03-06T08:05:12.362167,20260306_075856,36,0.01047513,0.00040690,10.53
2026-03-06T08:05:25.932480,20260306_075856,37,0.01046175,0.00039154,13.57
2026-03-06T08:05:38.236126,20260306_075856,38,0.01046391,0.00037628,12.29
2026-03-06T08:05:49.752732,20260306_075856,39,0.01044697,0.00036114,11.52
2026-03-06T08:06:00.410301,20260306_075856,40,0.01041045,0.00034615,10.66
2026-03-06T08:06:12.979860,20260306_075856,41,0.01039072,0.00033130,11.48
2026-03-06T08:06:27.195268,20260306_075856,42,0.01037882,0.00031662,14.21
2026-03-06T08:06:37.847876,20260306_075856,43,0.01036262,0.00030212,10.65
2026-03-06T08:06:47.303037,20260306_075856,44,0.01034433,0.00028782,9.45
2026-03-06T08:06:56.593854,20260306_075856,45,0.01033086,0.00027373,9.28
2026-03-06T08:07:08.953752,20260306_075856,46,0.01031846,0.00025986,12.36
2026-03-06T08:07:20.454608,20260306_075856,47,0.01030411,0.00024623,11.50
2026-03-06T08:07:30.956734,20260306_075856,48,0.01029143,0.00023285,10.50
2026-03-06T08:07:40.844458,20260306_075856,49,0.01028801,0.00021974,9.89
2026-03-06T08:07:50.188499,20260306_075856,50,0.01027670,0.00020690,9.34
2026-03-06T08:08:00.366589,20260306_075856,51,0.01026004,0.00019435,9.23
2026-03-06T08:08:13.581210,20260306_075856,52,0.01026147,0.00018211,13.21
2026-03-06T08:08:24.096831,20260306_075856,53,0.01024104,0.00017017,10.51
2026-03-06T08:08:36.093293,20260306_075856,54,0.01023553,0.00015857,11.98
2026-03-06T08:08:47.295502,20260306_075856,55,0.01022141,0.00014730,11.20
2026-03-06T08:08:58.417715,20260306_075856,56,0.01021363,0.00013638,11.12
2026-03-06T08:09:09.242711,20260306_075856,57,0.01020626,0.00012582,10.82
2026-03-06T08:09:20.063530,20260306_075856,58,0.01019686,0.00011563,10.82
2026-03-06T08:09:30.994719,20260306_075856,59,0.01018891,0.00010582,10.93
2026-03-06T08:09:42.300877,20260306_075856,60,0.01018187,0.00009640,11.30
2026-03-06T08:09:54.231985,20260306_075856,61,0.01017491,0.00008737,11.00
2026-03-06T08:10:05.289193,20260306_075856,62,0.01016508,0.00007876,11.06
2026-03-06T08:10:16.147986,20260306_075856,63,0.01016623,0.00007056,10.86
2026-03-06T08:10:27.162736,20260306_075856,64,0.01015921,0.00006278,11.01
2026-03-06T08:10:38.231514,20260306_075856,65,0.01015562,0.00005544,11.07
2026-03-06T08:10:49.052772,20260306_075856,66,0.01014607,0.00004854,10.82
2026-03-06T08:10:59.861202,20260306_075856,67,0.01014066,0.00004208,10.81
2026-03-06T08:11:10.650024,20260306_075856,68,0.01013885,0.00003608,10.77
2026-03-06T08:11:21.436626,20260306_075856,69,0.01013397,0.00003053,10.79
2026-03-06T08:11:32.102688,20260306_075856,70,0.01013048,0.00002545,10.67
2026-03-06T08:11:43.812824,20260306_075856,71,0.01012711,0.00002083,10.60
2026-03-06T08:11:54.537688,20260306_075856,72,0.01012903,0.00001669,10.72
2026-03-06T08:12:05.123728,20260306_075856,73,0.01012520,0.00001303,10.59
2026-03-06T08:12:16.015452,20260306_075856,74,0.01012764,0.00000985,10.89
2026-03-06T08:12:27.026923,20260306_075856,75,0.01011810,0.00000715,11.01
2026-03-06T08:12:38.448972,20260306_075856,76,0.01011767,0.00000494,11.42
2026-03-06T08:12:51.247064,20260306_075856,77,0.01011413,0.00000322,12.80
2026-03-06T08:13:02.896169,20260306_075856,78,0.01011229,0.00000199,11.65
2026-03-06T08:13:14.088817,20260306_075856,79,0.01011537,0.00000125,11.19
2026-03-06T08:13:24.900884,20260306_075856,80,0.01011395,0.00100000,10.81
2026-03-06T08:13:36.432457,20260306_075856,81,0.04339204,0.00099994,10.57
2026-03-06T08:13:47.083610,20260306_075856,82,0.01471374,0.00099975,10.65
2026-03-06T08:13:57.705756,20260306_075856,83,0.01266190,0.00099945,10.62
2026-03-06T08:14:08.194986,20260306_075856,84,0.01205296,0.00099901,10.49
2026-03-06T08:14:18.578693,20260306_075856,85,0.01174858,0.00099846,10.38
2026-03-06T08:14:29.006528,20260306_075856,86,0.01152405,0.00099778,10.43
2026-03-06T08:14:39.317547,20260306_075856,87,0.01143154,0.00099698,10.31
2026-03-06T08:14:49.747385,20260306_075856,88,0.01131850,0.00099606,10.43
2026-03-06T08:15:00.470692,20260306_075856,89,0.01119706,0.00099502,10.72
2026-03-06T08:15:11.232155,20260306_075856,90,0.01115545,0.00099385,10.76
2026-03-06T08:15:22.731003,20260306_075856,91,0.01104825,0.00099256,10.50
2026-03-06T08:15:33.118864,20260306_075856,92,0.01100068,0.00099115,10.39
2026-03-06T08:15:43.575457,20260306_075856,93,0.01093627,0.00098962,10.45
2026-03-06T08:15:53.983833,20260306_075856,94,0.01087298,0.00098797,10.41
2026-03-06T08:16:04.390255,20260306_075856,95,0.01082854,0.00098620,10.41
2026-03-06T08:16:14.859615,20260306_075856,96,0.01079488,0.00098431,10.47
2026-03-06T08:16:25.251803,20260306_075856,97,0.01074701,0.00098230,10.39
2026-03-06T08:16:35.712726,20260306_075856,98,0.01070840,0.00098017,10.46
2026-03-06T08:16:46.182842,20260306_075856,99,0.01069770,0.00097792,10.47
2026-03-06T08:16:56.575230,20260306_075856,100,0.01071458,0.00097555,10.39
2026-03-06T08:17:08.271427,20260306_075856,101,0.01060946,0.00097307,10.56
2026-03-06T08:17:18.929799,20260306_075856,102,0.01060206,0.00097047,10.66
2026-03-06T08:17:29.572828,20260306_075856,103,0.01055579,0.00096775,10.64
2026-03-06T08:17:40.021173,20260306_075856,104,0.01062317,0.00096492,10.45
2026-03-06T08:17:50.678498,20260306_075856,105,0.01055003,0.00096198,10.66
2026-03-06T08:18:01.488164,20260306_075856,106,0.01052196,0.00095892,10.81
2026-03-06T08:18:12.048182,20260306_075856,107,0.01048274,0.00095575,10.56
2026-03-06T08:18:22.489173,20260306_075856,108,0.01049950,0.00095246,10.44
2026-03-06T08:18:32.878199,20260306_075856,109,0.01043988,0.00094906,10.39
2026-03-06T08:18:43.243912,20260306_075856,110,0.01043605,0.00094556,10.36
2026-03-06T08:18:54.589687,20260306_075856,111,0.01040095,0.00094194,10.40
2026-03-06T08:19:05.195764,20260306_075856,112,0.01040970,0.00093822,10.61
2026-03-06T08:19:15.834042,20260306_075856,113,0.01039118,0.00093438,10.64
2026-03-06T08:19:26.549425,20260306_075856,114,0.01036653,0.00093044,10.71
2026-03-06T08:19:37.189129,20260306_075856,115,0.01040830,0.00092639,10.64
2026-03-06T08:19:47.809737,20260306_075856,116,0.01035394,0.00092224,10.62
2026-03-06T08:19:58.491247,20260306_075856,117,0.01030105,0.00091799,10.68
2026-03-06T08:20:09.477010,20260306_075856,118,0.01031510,0.00091363,10.98
2026-03-06T08:20:20.227037,20260306_075856,119,0.01027785,0.00090917,10.75
2026-03-06T08:20:30.892285,20260306_075856,120,0.01027229,0.00090460,10.66
2026-03-06T08:20:42.570825,20260306_075856,121,0.01024083,0.00089994,10.69
2026-03-06T08:20:53.281130,20260306_075856,122,0.01024485,0.00089518,10.71
2026-03-06T08:21:04.029698,20260306_075856,123,0.01023625,0.00089032,10.75
2026-03-06T08:21:14.792860,20260306_075856,124,0.01024119,0.00088537,10.76
2026-03-06T08:21:25.501378,20260306_075856,125,0.01019990,0.00088032,10.71
2026-03-06T08:21:36.291482,20260306_075856,126,0.01016095,0.00087518,10.79
2026-03-06T08:21:47.298667,20260306_075856,127,0.01017703,0.00086995,11.01
2026-03-06T08:21:58.340343,20260306_075856,128,0.01018289,0.00086462,11.04
2026-03-06T08:22:09.023893,20260306_075856,129,0.01013364,0.00085920,10.68
2026-03-06T08:22:19.825369,20260306_075856,130,0.01011203,0.00085370,10.80
2026-03-06T08:22:32.252136,20260306_075856,131,0.01012242,0.00084811,11.14
2026-03-06T08:22:42.962171,20260306_075856,132,0.01012347,0.00084243,10.71
2026-03-06T08:22:53.765680,20260306_075856,133,0.01011203,0.00083667,10.80
2026-03-06T08:23:04.704702,20260306_075856,134,0.01008310,0.00083083,10.94
2026-03-06T08:23:15.439049,20260306_075856,135,0.01006898,0.00082490,10.73
2026-03-06T08:23:26.170627,20260306_075856,136,0.01006947,0.00081889,10.73
2026-03-06T08:23:36.870183,20260306_075856,137,0.01005391,0.00081281,10.70
2026-03-06T08:23:47.703929,20260306_075856,138,0.01006812,0.00080665,10.83
2026-03-06T08:23:58.769175,20260306_075856,139,0.01002771,0.00080041,11.06
2026-03-06T08:24:09.704774,20260306_075856,140,0.01002349,0.00079410,10.93
2026-03-06T08:24:21.403115,20260306_075856,141,0.00998323,0.00078772,10.77
2026-03-06T08:24:32.499270,20260306_075856,142,0.00997474,0.00078126,11.09
2026-03-06T08:24:43.624250,20260306_075856,143,0.00995823,0.00077474,11.12
2026-03-06T08:24:55.135743,20260306_075856,144,0.00995174,0.00076815,11.51
2026-03-06T08:25:06.384868,20260306_075856,145,0.00996305,0.00076149,11.25
2026-03-06T08:25:16.551706,20260306_075856,146,0.00993613,0.00075477,10.17
2026-03-06T08:25:26.468320,20260306_075856,147,0.00994509,0.00074798,9.92
2026-03-06T08:25:36.394827,20260306_075856,148,0.00993084,0.00074114,9.93
2026-03-06T08:25:46.297313,20260306_075856,149,0.00990067,0.00073423,9.90
2026-03-06T08:25:56.530598,20260306_075856,150,0.00989545,0.00072727,10.22
2026-03-06T08:26:07.494279,20260306_075856,151,0.00991908,0.00072025,9.90
2026-03-06T08:26:17.366388,20260306_075856,152,0.00988565,0.00071318,9.87
2026-03-06T08:26:27.355032,20260306_075856,153,0.00985209,0.00070605,9.99
2026-03-06T08:26:37.306380,20260306_075856,154,0.00986068,0.00069888,9.95
2026-03-06T08:26:47.200029,20260306_075856,155,0.00985008,0.00069165,9.89
2026-03-06T08:26:57.122900,20260306_075856,156,0.00983680,0.00068438,9.92
2026-03-06T08:27:07.001960,20260306_075856,157,0.00983836,0.00067706,9.88
2026-03-06T08:27:17.580021,20260306_075856,158,0.00981129,0.00066970,10.58
2026-03-06T08:27:27.608783,20260306_075856,159,0.00983532,0.00066230,10.03
2026-03-06T08:27:37.620109,20260306_075856,160,0.00981317,0.00065485,10.01
2026-03-06T08:27:48.809283,20260306_075856,161,0.00980166,0.00064737,10.19
2026-03-06T08:27:59.058910,20260306_075856,162,0.00978239,0.00063986,10.25
2026-03-06T08:28:09.226224,20260306_075856,163,0.00976482,0.00063230,10.16
2026-03-06T08:28:19.135490,20260306_075856,164,0.00977915,0.00062472,9.91
2026-03-06T08:28:28.860759,20260306_075856,165,0.00977124,0.00061711,9.72
2026-03-06T08:28:38.884881,20260306_075856,166,0.00974494,0.00060946,10.02
2026-03-06T08:28:48.662716,20260306_075856,167,0.00973289,0.00060179,9.77
2026-03-06T08:28:58.824701,20260306_075856,168,0.00971684,0.00059410,10.16
2026-03-06T08:29:08.532287,20260306_075856,169,0.00971932,0.00058638,9.71
2026-03-06T08:29:18.602726,20260306_075856,170,0.00970869,0.00057864,10.07
2026-03-06T08:29:30.359322,20260306_075856,171,0.00971285,0.00057088,10.65
2026-03-06T08:29:39.022231,20260306_075856,172,0.00970356,0.00056310,8.66
2026-03-06T08:29:47.635818,20260306_075856,173,0.00967759,0.00055531,8.61
2026-03-06T08:29:56.342802,20260306_075856,174,0.00967990,0.00054751,8.70
2026-03-06T08:30:05.023323,20260306_075856,175,0.00967840,0.00053969,8.68
2026-03-06T08:30:13.643137,20260306_075856,176,0.00965493,0.00053186,8.62
2026-03-06T08:30:22.253407,20260306_075856,177,0.00966883,0.00052403,8.61
2026-03-06T08:30:30.851729,20260306_075856,178,0.00964221,0.00051619,8.60
2026-03-06T08:30:39.495114,20260306_075856,179,0.00963144,0.00050835,8.64
2026-03-06T08:30:48.137256,20260306_075856,180,0.00963894,0.00050050,8.64
2026-03-06T08:30:57.857516,20260306_075856,181,0.00961834,0.00049265,8.73
2026-03-06T08:31:06.544388,20260306_075856,182,0.00962441,0.00048481,8.69
2026-03-06T08:31:15.135517,20260306_075856,183,0.00960552,0.00047697,8.59
2026-03-06T08:31:24.152667,20260306_075856,184,0.00961064,0.00046914,9.02
2026-03-06T08:31:32.791766,20260306_075856,185,0.00960165,0.00046131,8.64
2026-03-06T08:31:41.427791,20260306_075856,186,0.00960009,0.00045349,8.64
2026-03-06T08:31:50.096648,20260306_075856,187,0.00958903,0.00044569,8.67
2026-03-06T08:31:58.823811,20260306_075856,188,0.00958276,0.00043790,8.73
2026-03-06T08:32:07.490999,20260306_075856,189,0.00956656,0.00043012,8.67
2026-03-06T08:32:16.298385,20260306_075856,190,0.00956669,0.00042236,8.80
2026-03-06T08:32:25.815231,20260306_075856,191,0.00956691,0.00041462,8.65
2026-03-06T08:32:34.423904,20260306_075856,192,0.00955388,0.00040690,8.61
2026-03-06T08:32:43.107053,20260306_075856,193,0.00954769,0.00039921,8.68
2026-03-06T08:32:51.853480,20260306_075856,194,0.00954900,0.00039154,8.75
2026-03-06T08:33:00.513351,20260306_075856,195,0.00953852,0.00038389,8.66
2026-03-06T08:33:09.240764,20260306_075856,196,0.00953333,0.00037628,8.73
2026-03-06T08:33:17.950902,20260306_075856,197,0.00951989,0.00036870,8.71
2026-03-06T08:33:26.568073,20260306_075856,198,0.00951254,0.00036114,8.62
2026-03-06T08:33:35.197176,20260306_075856,199,0.00950297,0.00035363,8.63
2026-03-06T08:33:43.782440,20260306_075856,200,0.00949694,0.00034615,8.58
2026-03-06T08:33:53.331291,20260306_075856,201,0.00948923,0.00033870,8.66
2026-03-06T08:34:02.089683,20260306_075856,202,0.00948552,0.00033130,8.76
2026-03-06T08:34:10.815974,20260306_075856,203,0.00947922,0.00032394,8.72
2026-03-06T08:34:19.800372,20260306_075856,204,0.00949464,0.00031662,8.98
2026-03-06T08:34:28.373178,20260306_075856,205,0.00948525,0.00030935,8.57
2026-03-06T08:34:37.012126,20260306_075856,206,0.00946851,0.00030212,8.64
2026-03-06T08:34:45.954643,20260306_075856,207,0.00945556,0.00029495,8.94
2026-03-06T08:34:54.624435,20260306_075856,208,0.00947112,0.00028782,8.66
2026-03-06T08:35:03.719088,20260306_075856,209,0.00945774,0.00028075,9.09
2026-03-06T08:35:12.650985,20260306_075856,210,0.00944646,0.00027373,8.93
2026-03-06T08:35:22.486910,20260306_075856,211,0.00943723,0.00026677,8.87
2026-03-06T08:35:33.432057,20260306_075856,212,0.00943997,0.00025986,10.94
2026-03-06T08:35:43.581618,20260306_075856,213,0.00943563,0.00025302,10.15
2026-03-06T08:35:53.043174,20260306_075856,214,0.00942606,0.00024623,9.46
2026-03-06T08:36:01.950199,20260306_075856,215,0.00942053,0.00023951,8.91
2026-03-06T08:36:10.675933,20260306_075856,216,0.00942327,0.00023285,8.72
2026-03-06T08:36:19.401337,20260306_075856,217,0.00941698,0.00022626,8.72
2026-03-06T08:36:28.290295,20260306_075856,218,0.00940996,0.00021974,8.89
2026-03-06T08:36:37.095117,20260306_075856,219,0.00940081,0.00021328,8.80
2026-03-06T08:36:45.874283,20260306_075856,220,0.00940457,0.00020690,8.78
2026-03-06T08:36:55.562253,20260306_075856,221,0.00940248,0.00020059,8.79
2026-03-06T08:37:04.325767,20260306_075856,222,0.00939661,0.00019435,8.76
2026-03-06T08:37:13.141373,20260306_075856,223,0.00939799,0.00018819,8.81
2026-03-06T08:37:21.940399,20260306_075856,224,0.00938645,0.00018211,8.80
2026-03-06T08:37:31.666756,20260306_075856,225,0.00938807,0.00017610,9.73
2026-03-06T08:37:41.220203,20260306_075856,226,0.00937698,0.00017017,9.55
2026-03-06T08:37:50.012252,20260306_075856,227,0.00937060,0.00016433,8.79
2026-03-06T08:37:59.872125,20260306_075856,228,0.00937919,0.00015857,9.86
2026-03-06T08:38:09.637908,20260306_075856,229,0.00936979,0.00015289,9.77
2026-03-06T08:38:19.118037,20260306_075856,230,0.00936962,0.00014730,9.48
2026-03-06T08:38:29.524539,20260306_075856,231,0.00935942,0.00014180,9.49
2026-03-06T08:38:38.798765,20260306_075856,232,0.00936419,0.00013638,9.27
2026-03-06T08:38:48.319231,20260306_075856,233,0.00935896,0.00013105,9.52
2026-03-06T08:38:57.901488,20260306_075856,234,0.00935517,0.00012582,9.58
2026-03-06T08:39:07.342027,20260306_075856,235,0.00935697,0.00012068,9.43
2026-03-06T08:39:16.253328,20260306_075856,236,0.00935081,0.00011563,8.91
2026-03-06T08:39:25.599205,20260306_075856,237,0.00934920,0.00011068,9.34
2026-03-06T08:39:34.432873,20260306_075856,238,0.00934591,0.00010582,8.83
2026-03-06T08:39:43.661894,20260306_075856,239,0.00933853,0.00010106,9.23
2026-03-06T08:39:53.000520,20260306_075856,240,0.00933710,0.00009640,9.34
2026-03-06T08:40:03.104203,20260306_075856,241,0.00933326,0.00009183,9.04
2026-03-06T08:40:12.388452,20260306_075856,242,0.00933648,0.00008737,9.28
2026-03-06T08:40:21.743539,20260306_075856,243,0.00933309,0.00008301,9.35
2026-03-06T08:40:30.602807,20260306_075856,244,0.00933256,0.00007876,8.86
2026-03-06T08:40:39.378431,20260306_075856,245,0.00932408,0.00007461,8.77
2026-03-06T08:40:48.248388,20260306_075856,246,0.00932648,0.00007056,8.87
2026-03-06T08:40:57.031201,20260306_075856,247,0.00931458,0.00006662,8.78
2026-03-06T08:41:05.959225,20260306_075856,248,0.00932128,0.00006278,8.93
2026-03-06T08:41:15.935521,20260306_075856,249,0.00931630,0.00005906,9.98
2026-03-06T08:41:25.846215,20260306_075856,250,0.00931818,0.00005544,9.91
2026-03-06T08:41:36.502442,20260306_075856,251,0.00931277,0.00005194,9.67
2026-03-06T08:41:45.767229,20260306_075856,252,0.00931386,0.00004854,9.26
2026-03-06T08:41:55.029427,20260306_075856,253,0.00930681,0.00004525,9.26
2026-03-06T08:42:04.848364,20260306_075856,254,0.00931349,0.00004208,9.82
2026-03-06T08:42:14.516477,20260306_075856,255,0.00931193,0.00003902,9.67
2026-03-06T08:42:23.905564,20260306_075856,256,0.00930356,0.00003608,9.39
2026-03-06T08:42:34.096669,20260306_075856,257,0.00930788,0.00003325,10.19
2026-03-06T08:42:44.985210,20260306_075856,258,0.00930402,0.00003053,10.89
2026-03-06T08:42:54.929894,20260306_075856,259,0.00930131,0.00002793,9.94
2026-03-06T08:43:04.589499,20260306_075856,260,0.00930044,0.00002545,9.66
2026-03-06T08:43:15.545488,20260306_075856,261,0.00930238,0.00002308,10.04
2026-03-06T08:44:46.116625,20260306_084423,1,0.06184174,0.00002083,22.90
2026-03-06T08:45:09.689657,20260306_084423,2,0.05805766,0.00001870,23.56
2026-03-06T08:45:34.234328,20260306_084423,3,0.05697078,0.00001669,24.54
2026-03-06T08:45:57.817451,20260306_084423,4,0.05631561,0.00001480,23.57
2026-03-06T08:46:21.897544,20260306_084423,5,0.05585692,0.00001303,24.07
2026-03-06T08:46:46.982728,20260306_084423,6,0.05551362,0.00001138,25.08
